 offer_id | platform | communication_type 
   112408 | admins   | by_phone
   112409 | admins   | by_phone
   112410 | admins   | by_phone
   112411 | admins   | by_phone
   112412 | admins   | by_phone
   112413 | admins   | by_phone
   112414 | admins   | by_phone
   112415 | admins   | by_phone
   112416 | admins   | by_phone
   112417 | admins   | by_phone
   112418 | admins   | by_phone
   112419 | admins   | by_phone
   112420 | admins   | by_phone
   112421 | admins   | by_phone
   112422 | admins   | by_phone
   112423 | admins   | by_phone
   112424 | admins   | by_phone
   112425 | admins   | by_phone
   112426 | admins   | by_phone
   112427 | admins   | by_phone
   112428 | admins   | by_phone
   112429 | admins   | by_phone
   112430 | admins   | by_phone
   112431 | admins   | by_phone
   112432 | admins   | by_phone
   112433 | android  | in_app
   112434 | admins   | by_phone
   112435 | admins   | by_phone
   112436 | admins   | by_phone
   112437 | admins   | by_phone
   112438 | admins   | by_phone
   112439 | admins   | by_phone
   112440 | admins   | by_phone
   112441 | admins   | by_phone
   112442 | admins   | by_phone
   112443 | admins   | by_phone
   112444 | admins   | by_phone
   112445 | admins   | by_phone
   112446 | admins   | by_phone
   112447 | admins   | by_phone
   112448 | admins   | by_phone
   112449 | admins   | by_phone
   112450 | admins   | by_phone
   112451 | whatsapp | by_phone
   112452 | admins   | by_phone
   112453 | admins   | by_phone
   112454 | admins   | by_phone
   112455 | admins   | by_phone
   112456 | admins   | by_phone
   112457 | android  | in_app
   112458 | admins   | by_phone
   112459 | admins   | by_phone
   112460 | admins   | by_phone
   112461 | admins   | by_phone
   112462 | admins   | by_phone
   112463 | admins   | by_phone
   112464 | admins   | by_phone
   112465 | admins   | by_phone
   112466 | whatsapp | by_phone
   112467 | admins   | by_phone
   112468 | admins   | by_phone
   112469 | admins   | by_phone
   112470 | admins   | by_phone
   112471 | admins   | by_phone
   112472 | admins   | by_phone
   112473 | admins   | by_phone
   112474 | admins   | by_phone
   112475 | admins   | by_phone
   112476 | admins   | by_phone
   112477 | admins   | by_phone
   112478 | admins   | by_phone
   112479 | admins   | by_phone
   112480 | admins   | by_phone
   112481 | admins   | by_phone
   112482 | admins   | by_phone
   112483 | admins   | by_phone
   112484 | admins   | by_phone
   112485 | web      | by_phone
   112486 | whatsapp | by_phone
   112487 | android  | in_app
   112488 | admins   | by_phone
   112489 | admins   | by_phone
   112490 | admins   | by_phone
   112491 | admins   | by_phone
   112492 | admins   | by_phone
   112493 | admins   | by_phone
   112494 | admins   | by_phone
   112495 | admins   | by_phone
   112496 | admins   | by_phone
   112497 | admins   | by_phone
   112498 | admins   | by_phone
   112499 | admins   | by_phone
   112500 | admins   | by_phone
   112501 | admins   | by_phone
   112502 | admins   | by_phone
   112503 | admins   | by_phone
   112504 | admins   | by_phone
   112505 | admins   | by_phone
   112506 | admins   | by_phone
   112507 | admins   | by_phone
   112508 | admins   | by_phone
   112509 | admins   | by_phone
   112510 | admins   | by_phone
   112511 | admins   | by_phone
   112512 | admins   | by_phone
   112513 | admins   | by_phone
   112514 | admins   | by_phone
   112515 | admins   | by_phone
   112516 | admins   | by_phone
   112517 | admins   | by_phone
   112518 | admins   | by_phone
   112519 | admins   | by_phone
   112520 | admins   | by_phone
   112521 | admins   | by_phone
   112522 | admins   | by_phone
   112523 | admins   | by_phone
   112524 | admins   | by_phone
   112525 | admins   | by_phone
   112526 | admins   | by_phone
   112527 | admins   | by_phone
   112528 | admins   | by_phone
   112529 | admins   | by_phone
   112530 | admins   | by_phone
   112531 | admins   | by_phone
   112532 | admins   | by_phone
   112533 | admins   | by_phone
   112534 | admins   | by_phone
   112535 | admins   | by_phone
   112536 | admins   | by_phone
   112537 | admins   | by_phone
   112538 | admins   | by_phone
   112539 | admins   | by_phone
   112540 | admins   | by_phone
   112541 | admins   | by_phone
   112542 | admins   | by_phone
   112543 | admins   | by_phone
   112544 | admins   | by_phone
   112545 | admins   | by_phone
   112546 | admins   | by_phone
   112547 | admins   | by_phone
   112548 | admins   | by_phone
   112549 | admins   | by_phone
   112550 | admins   | by_phone
   112551 | admins   | by_phone
   112552 | admins   | by_phone
   112553 | admins   | by_phone
   112554 | admins   | by_phone
   112555 | admins   | by_phone
   112556 | admins   | by_phone
   112557 | admins   | by_phone
   112558 | admins   | by_phone
   112559 | admins   | by_phone
   112560 | admins   | by_phone
   112561 | admins   | by_phone
   112562 | admins   | by_phone
   112563 | admins   | by_phone
   112564 | admins   | by_phone
   112565 | admins   | by_phone
   112566 | admins   | by_phone
   112567 | admins   | by_phone
   112568 | admins   | by_phone
   112569 | admins   | by_phone
   112570 | admins   | by_phone
   112571 | admins   | by_phone
   112572 | admins   | by_phone
   112573 | admins   | by_phone
   112574 | admins   | by_phone
   112575 | admins   | by_phone
   112576 | admins   | by_phone
   112577 | admins   | by_phone
   112578 | admins   | by_phone
   112579 | admins   | by_phone
   112580 | admins   | by_phone
   112581 | admins   | by_phone
   112582 | whatsapp | by_phone
   112583 | admins   | by_phone
   112584 | admins   | by_phone
   112585 | admins   | by_phone
   112586 | admins   | by_phone
   112587 | admins   | by_phone
   112588 | admins   | by_phone
   112589 | admins   | by_phone
   112590 | admins   | by_phone
   112591 | admins   | by_phone
   112592 | admins   | by_phone
   112593 | admins   | by_phone
   112594 | admins   | by_phone
   112595 | admins   | by_phone
   112596 | admins   | by_phone
   112597 | android  | by_phone
   112598 | admins   | by_phone
   112599 | admins   | by_phone
   112600 | admins   | by_phone
   112601 | admins   | by_phone
   112602 | admins   | by_phone
   112603 | admins   | by_phone
   112604 | admins   | by_phone
   112605 | admins   | by_phone
   112606 | admins   | by_phone
   112607 | admins   | by_phone
   112608 | admins   | by_phone
   112609 | android  | in_app
   112610 | admins   | by_phone
   112611 | admins   | by_phone
   112612 | ios      | by_phone
   112613 | admins   | by_phone
   112614 | admins   | by_phone
   112615 | admins   | by_phone
   112616 | admins   | by_phone
   112617 | admins   | by_phone
   112618 | admins   | by_phone
   112619 | admins   | by_phone
   112620 | admins   | by_phone
   112621 | admins   | by_phone
   112622 | admins   | by_phone
   112623 | admins   | by_phone
   112624 | admins   | by_phone
   112625 | admins   | by_phone
   112626 | admins   | by_phone
   112627 | admins   | by_phone
   112628 | admins   | by_phone
   112629 | admins   | by_phone
   112630 | android  | in_app
   112631 | admins   | by_phone
   112632 | admins   | by_phone
   112633 | admins   | by_phone
   112634 | admins   | by_phone
   112635 | admins   | by_phone
   112636 | admins   | by_phone
   112637 | admins   | by_phone
   112638 | admins   | by_phone
   112639 | admins   | by_phone
   112640 | admins   | by_phone
   112641 | admins   | by_phone
   112642 | admins   | by_phone
   112643 | admins   | by_phone
   112644 | admins   | by_phone
   112645 | admins   | by_phone
   112646 | admins   | by_phone
   112647 | admins   | by_phone
   112648 | admins   | by_phone
   112649 | admins   | by_phone
   112650 | admins   | by_phone
   112651 | admins   | by_phone
   112652 | admins   | by_phone
   112653 | admins   | by_phone
   112654 | admins   | by_phone
   112655 | admins   | by_phone
   112656 | admins   | by_phone
   112657 | whatsapp | by_phone
   112658 | admins   | by_phone
   112659 | admins   | by_phone
   112660 | ios      | by_phone
   112661 | admins   | by_phone
   112662 | admins   | by_phone
   112663 | admins   | by_phone
   112665 | admins   | by_phone
   112666 | admins   | by_phone
   112667 | admins   | by_phone
   112668 | admins   | by_phone
   112669 | admins   | by_phone
   112670 | admins   | by_phone
   112671 | admins   | by_phone
   112672 | admins   | by_phone
   112673 | admins   | by_phone
   112674 | admins   | by_phone
   112675 | admins   | by_phone
   112676 | admins   | by_phone
   112677 | admins   | by_phone
   112678 | admins   | by_phone
   112679 | admins   | by_phone
   112680 | admins   | by_phone
   112681 | admins   | by_phone
   112682 | admins   | by_phone
   112683 | admins   | by_phone
   112684 | admins   | by_phone
   112685 | admins   | by_phone
   112686 | admins   | by_phone
   112687 | admins   | by_phone
   112688 | ios      | by_phone
   112689 | admins   | by_phone
   112690 | ios      | by_phone
   112691 | ios      | by_phone
   112692 | admins   | by_phone
   112693 | admins   | by_phone
   112694 | admins   | by_phone
   112695 | admins   | by_phone
   112696 | admins   | by_phone
   112697 | admins   | by_phone
   112698 | admins   | by_phone
   112699 | admins   | by_phone
   112700 | admins   | by_phone
   112701 | admins   | by_phone
   112702 | admins   | by_phone
   112703 | admins   | by_phone
   112704 | admins   | by_phone
   112705 | admins   | by_phone
   112706 | admins   | by_phone
   112707 | admins   | by_phone
   112708 | admins   | by_phone
   112709 | admins   | by_phone
   112710 | admins   | by_phone
   112711 | admins   | by_phone
   112712 | admins   | by_phone
   112713 | admins   | by_phone
   112714 | admins   | by_phone
   112715 | admins   | by_phone
   112716 | admins   | by_phone
   112717 | admins   | by_phone
   112718 | admins   | by_phone
   112719 | admins   | by_phone
   112720 | admins   | by_phone
   112721 | admins   | by_phone
   112722 | admins   | by_phone
   112723 | admins   | by_phone
   112724 | admins   | by_phone
   112725 | admins   | by_phone
   112726 | admins   | by_phone
   112727 | admins   | by_phone
   112728 | admins   | by_phone
   112729 | admins   | by_phone
   112730 | admins   | by_phone
   112731 | admins   | by_phone
   112732 | android  | in_app
   112733 | admins   | by_phone
   112734 | admins   | by_phone
   112735 | admins   | by_phone
   112736 | android  | in_app
   112737 | admins   | by_phone
   112738 | android  | by_phone
   112739 | admins   | by_phone
   112740 | admins   | by_phone
   112741 | admins   | by_phone
   112742 | android  | by_phone
   112743 | admins   | by_phone
   112744 | admins   | by_phone
   112745 | admins   | by_phone
   112746 | admins   | by_phone
   112747 | admins   | by_phone
   112748 | admins   | by_phone
   112749 | admins   | by_phone
   112750 | admins   | by_phone
   112751 | admins   | by_phone
   112752 | admins   | by_phone
   112753 | admins   | by_phone
   112754 | admins   | by_phone
   112755 | admins   | by_phone
   112756 | admins   | by_phone
   112757 | admins   | by_phone
   112758 | admins   | by_phone
   112759 | admins   | by_phone
   112760 | admins   | by_phone
   112761 | admins   | by_phone
   112762 | admins   | by_phone
   112763 | admins   | by_phone
   112764 | admins   | by_phone
   112765 | admins   | by_phone
   112766 | admins   | by_phone
   112767 | admins   | by_phone
   112768 | android  | by_phone
   112769 | admins   | by_phone
   112770 | admins   | by_phone
   112771 | admins   | by_phone
   112772 | admins   | by_phone
   112773 | admins   | by_phone
   112774 | admins   | by_phone
   112775 | admins   | by_phone
   112776 | admins   | by_phone
   112777 | admins   | by_phone
   112778 | admins   | by_phone
   112779 | admins   | by_phone
   112780 | admins   | by_phone
   112781 | admins   | by_phone
   112782 | admins   | by_phone
   112783 | admins   | by_phone
   112785 | admins   | by_phone
   112786 | admins   | by_phone
   112787 | admins   | by_phone
   112788 | admins   | by_phone
   112789 | admins   | by_phone
   112790 | admins   | by_phone
   112791 | admins   | by_phone
   112792 | admins   | by_phone
   112793 | android  | by_phone
   112794 | admins   | by_phone
   112795 | admins   | by_phone
   112796 | admins   | by_phone
   112797 | admins   | by_phone
   112798 | admins   | by_phone
   112799 | admins   | by_phone
   112800 | android  | in_app
   112801 | admins   | by_phone
   112802 | admins   | by_phone
   112803 | admins   | by_phone
   112804 | admins   | by_phone
   112805 | web      | by_phone
   112806 | admins   | by_phone
   112807 | admins   | by_phone
   112808 | android  | in_app
   112809 | admins   | by_phone
   112810 | admins   | by_phone
   112811 | admins   | by_phone
   112812 | admins   | by_phone
   112813 | admins   | by_phone
   112814 | admins   | by_phone
   112815 | admins   | by_phone
   112816 | admins   | by_phone
   112817 | admins   | by_phone
